owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2019-2020,462827.15,451802.26
cbsa-asfc,2020-2021,5100172.89,4856863.85
cbsa-asfc,2021-2022,11403474.69,10675104.00
ccohs-cchst,2021-2022,3892.46,3539.30
cihr-irsc,2020-2021,13954.55,13344.87
cihr-irsc,2021-2022,17685.45,16549.36
cra-arc,2019-2020,140504.40,137942.58
cra-arc,2020-2021,322541.54,307502.87
cra-arc,2021-2022,1679660.79,1567375.53
dfatd-maecd,2020-2021,17472.26,16571.42
dfatd-maecd,2021-2022,25763.53,23682.92
dnd-mdn,2020-2021,147819.93,140198.60
dnd-mdn,2021-2022,1415672.42,1323719.28
esdc-edsc,2019-2020,14180.55,13842.76
esdc-edsc,2020-2021,855837.33,812657.49
esdc-edsc,2021-2022,1091021.43,1009732.92
fja-cmf,2020-2021,22600.00,21546.26
fja-cmf,2021-2022,33900.00,31722.30
ic,2020-2021,889769.56,847497.66
ic,2021-2022,4087713.23,3769001.09
iic-iac,2021-2022,2450.12,2227.82
nfb-onf,2019-2020,27235.09,26709.21
nfb-onf,2020-2021,707860.64,673059.28
nfb-onf,2021-2022,59846.34,57022.10
nrc-cnrc,2020-2021,5556.66,5270.17
nrc-cnrc,2021-2022,106894.43,99995.45
nrcan-rncan,2020-2021,1062089.12,1009470.28
nrcan-rncan,2021-2022,1469065.14,1365358.50
nserc-crsng,2020-2021,29835.62,28391.59
nserc-crsng,2021-2022,90000.00,84218.49
pc,2021-2022,27975.63,26152.32
phac-aspc,2019-2020,13661.20,13335.78
phac-aspc,2020-2021,4986338.80,4753848.08
phac-aspc,2021-2022,666700.00,627795.61
ssc-spc,2019-2020,275000.00,268449.29
ssc-spc,2020-2021,242577.05,230770.90
ssc-spc,2021-2022,2506207.73,2327028.13
tbs-sct,2020-2021,658790.00,628073.56
tbs-sct,2021-2022,658790.00,616470.02
vac-acc,2020-2021,16100.00,15333.07
