d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,877133.79,890311.99
1_facilities_and_construction,2019-2020,796727.79,790508.23
1_facilities_and_construction,2020-2021,798753.64,759003.87
1_facilities_and_construction,2021-2022,126206.96,118625.02
11_defence,2017-2018,249831.19,256567.96
11_defence,2019-2020,324441.69,320135.22
11_defence,2020-2021,270921.16,257556.69
11_defence,2021-2022,270921.16,251535.39
2_professional_services,2017-2018,69052.16,70899.53
2_professional_services,2018-2019,164528.00,166923.93
