d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,9555261.51,9850624.93
1_facilities_and_construction,2018-2019,1980923.07,2018883.78
1_facilities_and_construction,2019-2020,5139037.31,5072957.76
1_facilities_and_construction,2020-2021,10019746.04,9542011.39
1_facilities_and_construction,2021-2022,6207192.95,5764814.97
1_facilities_and_construction,2022-2023,6176678.28,5522066.56
