d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2019-2020,12630.02,12324.37
0_other,2021-2022,0.00,0.00
1_facilities_and_construction,2021-2022,45584.48,41348.06
2_professional_services,2017-2018,6772496.49,6938461.83
2_professional_services,2018-2019,4584241.44,4639283.24
2_professional_services,2019-2020,4886421.65,4822870.27
2_professional_services,2020-2021,1507708.36,1430139.05
2_professional_services,2021-2022,4212071.39,3873820.62
3_information_technology,2019-2020,73457.30,71924.13
3_information_technology,2021-2022,97837.78,88559.08
6_industrial_products_and_services,2018-2019,37837.55,38249.14
6_industrial_products_and_services,2019-2020,24440.29,23896.11
9_human_capital,2017-2018,69822.70,71492.32
9_human_capital,2018-2019,17841.24,18024.86
9_human_capital,2019-2020,215250.28,211125.03
9_human_capital,2020-2021,468825.84,445294.44
9_human_capital,2021-2022,148018.77,136901.31
