owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,496340.51,505101.64
cbsa-asfc,2019-2020,597567.85,592801.07
cbsa-asfc,2020-2021,178336.92,169833.93
cbsa-asfc,2021-2022,178336.92,165804.41
cbsa-asfc,2022-2023,178336.92,159576.62
csc-scc,2017-2018,20715643.96,21355990.65
csc-scc,2018-2019,20707774.53,21104506.66
csc-scc,2019-2020,21922917.54,21747231.54
csc-scc,2020-2021,22160759.96,21104481.74
csc-scc,2021-2022,22501014.85,20919761.13
csc-scc,2022-2023,24159520.59,21618040.31
