normalized_vendor_name,original_vendor_name
SALVATION ARMY,SALVATION ARMY
SALVATION ARMY,SALVATION ARMY BELKIN HOUSE
SALVATION ARMY,SALVATION ARMY HARBOUR LIGHT
SALVATION ARMY,SALVATION ARMY ARC
SALVATION ARMY,GOVERNING COUNCIL OF SALVATION ARMY IN CANADA
SALVATION ARMY,SALVATION ARMY CORRECTIONAL AND JUSTICE SERVICES GREENFIELD HOUSE THE
SALVATION ARMY,THE SALVATION ARMY COMMUNITY SERVICES CALGARY
SALVATION ARMY,SALVATION ARMY COMMUNITY SERVICES CALGARY THE
SALVATION ARMY,SALVATION ARMY BOOTH CENTRE BRANTFORD
SALVATION ARMY,SALVATION ARMY CORRECTIONAL &
SALVATION ARMY,THE SALVATION ARMY CORRECTIONAL AND JUSTICE SERVICES GREENFIELD HOUSE
SALVATION ARMY,SALVATION ARMY HARBOUR LIGHTS CORP
SALVATION ARMY,SALVATION ARMY CENTRE OF HOPE
SALVATION ARMY,THE GOVERNING COUNCIL OF THE SALVATION ARMY BL
SALVATION ARMY,THE GOVERNING COUNCIL OF THE SALVATION ARMY IN CANADA
SALVATION ARMY,SALVATION ARMY WAGNER COTTAGE
SALVATION ARMY,SALVATION ARMY TERRITORIAL HEADQUARTERS
SALVATION ARMY,"The Salvation Army, Newfoundland West Divisional Headquarters"
SALVATION ARMY,The Governing Council of The Salvation Army in Canada
SALVATION ARMY,The Salvation Army
