d_fiscal_year,total,total_constant_2019_dollars
2017-2018,20715643.96,21355990.65
2018-2019,21204115.04,21609608.30
2019-2020,22520485.40,22340032.60
2020-2021,22339096.87,21274315.67
2021-2022,22679351.77,21085565.54
2022-2023,24337857.51,21777616.93
