d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,5623941.92,5773200.12
10_office_management,2018-2019,2281050.44,2315201.80
10_office_management,2019-2020,2650955.32,2625380.35
10_office_management,2020-2021,2750030.75,2609182.83
10_office_management,2021-2022,2454915.48,2265890.12
11_defence,2017-2018,6872.21,7034.20
11_defence,2018-2019,42078.60,42735.47
11_defence,2019-2020,33381.51,33202.97
2_professional_services,2017-2018,157586.86,161783.60
2_professional_services,2018-2019,1705.65,1742.70
2_professional_services,2020-2021,103732.24,98622.57
2_professional_services,2021-2022,211367.14,198344.32
3_information_technology,2017-2018,1696502.72,1740127.51
3_information_technology,2018-2019,1195235.26,1213440.75
3_information_technology,2019-2020,2310560.36,2289838.37
3_information_technology,2020-2021,1565869.72,1487424.21
3_information_technology,2021-2022,1600040.41,1485271.37
6_industrial_products_and_services,2021-2022,61298.63,55364.92
9_human_capital,2017-2018,1141210.36,1170417.58
9_human_capital,2018-2019,1137692.06,1154779.38
9_human_capital,2019-2020,1524640.72,1510849.94
9_human_capital,2020-2021,1382460.86,1314305.91
9_human_capital,2021-2022,1260840.75,1163943.88
