owner_org,d_fiscal_year,total
aafc-aac,2017-2018,259926.6948994547
aafc-aac,2018-2019,91128.51547798079
aafc-aac,2019-2020,268374.50517314626
aafc-aac,2020-2021,313727.788671989
aandc-aadnc,2017-2018,278707.22322396573
aandc-aadnc,2018-2019,52219.25998336979
aandc-aadnc,2019-2020,353080.40915155236
aandc-aadnc,2020-2021,322209.9908650778
cer-rec,2017-2018,10618.53365790448
cer-rec,2018-2019,13025.607123287671
cer-rec,2019-2020,14857.435634403773
cer-rec,2020-2021,14984.498338198966
cic,2017-2018,49079.76770004902
cic,2018-2019,49992.081914764494
cic,2019-2020,21994.441344711428
cic,2020-2021,30439.880335249774
cnsc-ccsn,2017-2018,90301.03995621236
cnsc-ccsn,2018-2019,18060.207991242474
cnsc-ccsn,2019-2020,631856.864274571
cnsc-ccsn,2020-2021,156796.23999940162
cpc-cpp,2018-2019,40703.39
cpc-cpp,2020-2021,93290.01
cra-arc,2017-2018,100374.65837438425
cra-arc,2018-2019,100374.65837438425
cra-arc,2019-2020,92124.68645320198
cra-arc,2020-2021,85257.90505936074
csa-asc,2017-2018,35427.21497931954
csa-asc,2018-2019,34194.85912525662
csa-asc,2019-2020,82863.06927013138
csa-asc,2020-2021,22343.600778015276
csps-efpc,2017-2018,51689.068704379555
csps-efpc,2018-2019,29530.40306893133
csps-efpc,2019-2020,74746.40411829135
csps-efpc,2020-2021,74542.17897042717
dfatd-maecd,2017-2018,13463.668659060846
dfatd-maecd,2018-2019,225783.68915343916
dfatd-maecd,2019-2020,145664.89142857143
dfatd-maecd,2020-2021,182081.11428571428
dfo-mpo,2017-2018,31503.337783711617
dfo-mpo,2018-2019,253796.912576769
dfo-mpo,2019-2020,252268.49
dfo-mpo,2020-2021,230039.04
dnd-mdn,2017-2018,1877379.9225006385
dnd-mdn,2018-2019,1990543.254554018
dnd-mdn,2019-2020,2133039.29757935
dnd-mdn,2020-2021,2590449.3369529154
ec,2017-2018,88308.39265206813
ec,2018-2019,45128.070898409635
ec,2019-2020,145791.97446357616
ec,2020-2021,147427.31093769844
esdc-edsc,2017-2018,185509.86634453599
esdc-edsc,2018-2019,154568.06191780823
esdc-edsc,2019-2020,155215.12591026403
esdc-edsc,2020-2021,145162.30707439
fin,2017-2018,81573.03844468785
fin,2018-2019,81573.03844468785
fin,2019-2020,81796.52622124863
fin,2020-2021,81573.03844468785
hc-sc,2020-2021,19187.64
ic,2017-2018,218935.488
ic,2018-2019,229057.2894418744
ic,2019-2020,297974.75346657424
ic,2020-2021,305308.1600059924
infc,2018-2019,31270.722191780824
infc,2019-2020,111401.94780821918
isc-sac,2017-2018,4304.628493150685
isc-sac,2018-2019,101845.37003805849
isc-sac,2019-2020,317950.9182535319
isc-sac,2020-2021,55249.69657545225
jus,2017-2018,17034.18991304348
jus,2018-2019,21618.174629274967
jus,2019-2020,23608.386894664844
jus,2020-2021,22511.82247606019
nrc-cnrc,2017-2018,3913919.1641586293
nrc-cnrc,2018-2019,208982.6720547945
nrc-cnrc,2019-2020,327096.6179452055
nrc-cnrc,2020-2021,10308.869999999999
nrcan-rncan,2017-2018,654463.8411671086
nrcan-rncan,2018-2019,160482.27563312795
nrcan-rncan,2019-2020,160921.953100616
nrcan-rncan,2020-2021,127155.04342679531
nsira-ossnr,2019-2020,4967.947029972752
nsira-ossnr,2020-2021,16309.32228509574
oag-bvg,2017-2018,39038.70085150685
oag-bvg,2018-2019,74773.34608
pc,2017-2018,51158.44706664061
pc,2018-2019,126074.09255676219
pc,2019-2020,137812.40885309875
pc,2020-2021,248947.01474273606
pch,2017-2018,156083.07081115196
pch,2018-2019,134619.50438356164
pch,2019-2020,119461.27955420356
pch,2020-2021,102719.75565630951
pco-bcp,2017-2018,38259.69682191781
pco-bcp,2018-2019,127545.66202739727
pco-bcp,2019-2020,167735.49604480257
pco-bcp,2020-2021,101559.98453527842
ps-sp,2017-2018,152991.09813364057
ps-sp,2018-2019,99012.11186635945
ps-sp,2019-2020,268454.24
ps-sp,2020-2021,130696.79
psc-cfp,2017-2018,29311.717561643836
psc-cfp,2018-2019,37628.02150684932
psc-cfp,2019-2020,12761.77
psc-cfp,2020-2021,10522.143397260274
pwgsc-tpsgc,2019-2020,5148.478915662651
pwgsc-tpsgc,2020-2021,6349.02108433735
rcmp-grc,2017-2018,108346.45999999999
rcmp-grc,2018-2019,120795.97
rcmp-grc,2019-2020,110567.59
rcmp-grc,2020-2021,44643.09111111112
statcan,2017-2018,89690.925
statcan,2018-2019,4720.575
statcan,2020-2021,81550.97
