d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3573851.29,3685015.53
2018-2019,2390569.93,2434268.73
2019-2020,349784.51,346644.03
2020-2021,253584.29,241407.71
2021-2022,209182.66,196259.97
2022-2023,647548.02,579091.06
