d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,885952.75,836492.96
1_facilities_and_construction,2021-2022,348595.87,322901.46
1_facilities_and_construction,2022-2023,1042480.82,928569.66
2_professional_services,2019-2020,65878.87,64375.17
2_professional_services,2020-2021,63313.32,59817.18
2_professional_services,2021-2022,587.47,556.33
6_industrial_products_and_services,2021-2022,373113.16,341132.98
6_industrial_products_and_services,2022-2023,238075.88,214470.83
