owner_org,d_fiscal_year,total
atssc-scdata,2017-2018,123258.4714840289
atssc-scdata,2018-2019,320641.56094840355
atssc-scdata,2019-2020,6448.0675675675675
crtc,2019-2020,16630.809999999998
cta-otc,2017-2018,39208.340000000004
cta-otc,2018-2019,348978.99
dnd-mdn,2019-2020,4570.889943074004
dnd-mdn,2020-2021,10298.610056925996
fcac-acfc,2017-2018,12731.210000000001
fcac-acfc,2018-2019,112425.96
fcac-acfc,2019-2020,40561.82
feddevontario,2019-2020,17819.54
feddevontario,2020-2021,15962.380000000001
ic,2018-2019,337388.3826840589
ic,2019-2020,437669.5899634959
ic,2020-2021,142308.4673524452
infc,2018-2019,30940.35049105107
infc,2019-2020,399262.3184446072
infc,2020-2021,806507.8802857614
irb-cisr,2019-2020,47883.75
osfi-bsif,2017-2018,119252.87999999999
osfi-bsif,2018-2019,290011.2622285714
osfi-bsif,2019-2020,516284.2488825397
osfi-bsif,2020-2021,25231.38888888889
pbc-clcc,2018-2019,24553.480000000003
pbc-clcc,2019-2020,50262.40000000001
pwgsc-tpsgc,2017-2018,3144906.570103207
pwgsc-tpsgc,2018-2019,5406525.546526857
pwgsc-tpsgc,2019-2020,8385860.125125817
pwgsc-tpsgc,2020-2021,2058399.8192289348
ssc-spc,2017-2018,170270.06
ssc-spc,2018-2019,548802.19
ssc-spc,2019-2020,359841.26885245903
ssc-spc,2020-2021,1219755.5711475408
