owner_org,d_fiscal_year,total,total_constant_2019_dollars
nrc-cnrc,2017-2018,1066350.62,1101723.65
nrc-cnrc,2018-2019,91748.68,94119.34
nrc-cnrc,2019-2020,545370.20,546797.43
nrc-cnrc,2020-2021,7717.41,7349.40
nrc-cnrc,2021-2022,37473.24,34924.41
nrc-cnrc,2022-2023,10567.76,9545.48
tc,2017-2018,11906666.91,12269088.32
tc,2018-2019,84683188.08,85771688.20
tc,2019-2020,15787469.06,15591421.63
tc,2020-2021,23913212.14,22790536.76
tc,2021-2022,8901848.42,8264645.28
tc,2022-2023,16396850.15,14620166.31
