d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,2244115.74,2312968.69
it_consulting_services,2018-2019,3052762.78,3108047.12
it_consulting_services,2019-2020,4297035.97,4256306.71
it_consulting_services,2020-2021,3717129.31,3536675.85
it_consulting_services,2021-2022,3374350.27,3132968.28
it_consulting_services,2022-2023,3192714.54,2853979.90
it_other,2017-2018,43375.05,44715.82
it_other,2018-2019,8080.83,8296.56
it_other,2020-2021,89722.00,84957.67
it_other,2021-2022,28645.50,27127.15
