owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,204712.92,210987.21
aafc-aac,2018-2019,204712.92,208454.86
aafc-aac,2019-2020,287679.25,284503.86
aafc-aac,2020-2021,311509.56,297034.42
aafc-aac,2021-2022,347876.31,325529.10
aandc-aadnc,2017-2018,320651.31,330348.05
aandc-aadnc,2018-2019,588308.57,598399.13
aandc-aadnc,2019-2020,609763.84,604845.55
aandc-aadnc,2020-2021,510170.36,486016.03
aandc-aadnc,2021-2022,264548.44,249840.09
atssc-scdata,2017-2018,18581.06,19114.53
atssc-scdata,2018-2019,0.00,0.00
atssc-scdata,2019-2020,50032.64,49534.49
atssc-scdata,2020-2021,58158.95,55447.26
atssc-scdata,2021-2022,58158.95,54422.88
cas-satj,2018-2019,11802.18,11902.83
cas-satj,2019-2020,116068.26,114786.18
cbsa-asfc,2017-2018,1017789.37,1049043.83
cbsa-asfc,2018-2019,1567356.63,1593689.37
cbsa-asfc,2019-2020,1781975.63,1768470.84
cbsa-asfc,2020-2021,1003764.04,954576.75
cbsa-asfc,2021-2022,893444.57,836427.64
ced-dec,2018-2019,22987.00,23394.30
cer-rec,2017-2018,220692.18,227521.40
cer-rec,2018-2019,338896.91,344485.33
cer-rec,2019-2020,141383.14,140390.32
cer-rec,2020-2021,82361.38,78434.28
cer-rec,2021-2022,23941.76,22754.75
cfia-acia,2017-2018,132836.95,137200.99
cfia-acia,2018-2019,24542.24,24996.17
cfia-acia,2019-2020,130524.57,129280.35
cfia-acia,2020-2021,60815.31,57762.75
cfia-acia,2021-2022,371935.69,347433.63
chrc-ccdp,2017-2018,2628.92,2701.36
chrc-ccdp,2018-2019,192339.25,195724.97
chrc-ccdp,2019-2020,122489.54,120924.99
chrc-ccdp,2020-2021,152619.53,145417.90
chrc-ccdp,2021-2022,243276.28,225634.65
cic,2017-2018,409982.73,422075.76
cic,2018-2019,35200.11,36070.28
cic,2019-2020,17660.16,17434.72
cic,2021-2022,22445.26,20408.82
cnsc-ccsn,2018-2019,107387.80,108912.02
cnsc-ccsn,2019-2020,133573.99,132553.06
cnsc-ccsn,2020-2021,110111.71,105084.85
cra-arc,2017-2018,30969.27,31987.25
cra-arc,2018-2019,13027.64,13207.50
cra-arc,2019-2020,171180.45,168948.28
cra-arc,2020-2021,35395.30,33541.26
cra-arc,2021-2022,198384.91,186665.52
crtc,2017-2018,18625.95,19139.23
csa-asc,2020-2021,172462.50,164268.82
csa-asc,2021-2022,99411.75,92187.43
csc-scc,2018-2019,77467.15,79339.94
csps-efpc,2018-2019,19827.09,19996.18
csps-efpc,2021-2022,39717.41,36113.88
cta-otc,2020-2021,130200.00,124386.55
cta-otc,2021-2022,178176.04,164960.85
dfatd-maecd,2017-2018,1473924.95,1518647.80
dfatd-maecd,2018-2019,1618986.17,1649418.01
dfatd-maecd,2019-2020,862245.45,855559.37
dfatd-maecd,2020-2021,484498.59,462263.29
dfatd-maecd,2021-2022,544785.02,511015.64
dfo-mpo,2017-2018,1657810.89,1707370.82
dfo-mpo,2018-2019,1372361.01,1395886.64
dfo-mpo,2019-2020,1824710.42,1807599.80
dfo-mpo,2020-2021,2074367.68,1982789.02
dfo-mpo,2021-2022,2190426.52,2049824.83
dnd-mdn,2017-2018,11073733.01,11412451.30
dnd-mdn,2018-2019,10526944.17,10714260.09
dnd-mdn,2019-2020,11125683.96,11035779.19
dnd-mdn,2020-2021,6097133.14,5813739.67
dnd-mdn,2021-2022,4813184.19,4500634.61
ec,2017-2018,283940.89,292732.16
ec,2018-2019,9669.47,9916.24
ec,2019-2020,85581.91,84433.99
ec,2020-2021,243750.86,231933.39
ec,2021-2022,1024474.95,954563.06
esdc-edsc,2017-2018,464549.87,478857.18
esdc-edsc,2018-2019,393609.11,400257.07
esdc-edsc,2019-2020,347150.18,342794.02
esdc-edsc,2020-2021,401833.94,383336.39
esdc-edsc,2021-2022,363511.71,339663.67
fin,2017-2018,119324.44,122829.91
fin,2019-2020,20289.15,20326.51
hc-sc,2017-2018,815782.57,840692.06
hc-sc,2018-2019,353015.25,361294.49
