d_fiscal_year,total,total_constant_2019_dollars
2017-2018,536660.22,551449.01
2018-2019,2228504.28,2277719.38
2019-2020,549847.33,536749.55
2020-2021,2426005.14,2312663.65
2021-2022,360611.49,330524.49
