owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,2142525.87,2209560.60
dfo-mpo,2018-2019,2214117.13,2254353.87
dfo-mpo,2019-2020,1664909.39,1648429.30
dfo-mpo,2020-2021,1356130.16,1298040.00
dfo-mpo,2021-2022,1674447.10,1539669.86
dfo-mpo,2022-2023,3795694.08,3384863.25
pwgsc-tpsgc,2017-2018,646854.03,666779.14
pwgsc-tpsgc,2018-2019,338034.47,344457.54
pwgsc-tpsgc,2019-2020,901876.85,893839.45
pwgsc-tpsgc,2020-2021,499647.70,475834.46
pwgsc-tpsgc,2021-2022,249529.78,230987.13
pwgsc-tpsgc,2022-2023,628772.96,560151.19
