d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2789379.90,2876339.74
2018-2019,2552151.60,2598811.41
2019-2020,2566786.24,2542268.75
2020-2021,1855777.86,1773874.46
2021-2022,1923976.87,1770656.98
2022-2023,4424467.04,3945014.43
