d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,682688.11,702503.24
1_facilities_and_construction,2018-2019,1384339.77,1410868.07
1_facilities_and_construction,2019-2020,1404593.46,1393321.66
1_facilities_and_construction,2020-2021,1384339.77,1318335.40
1_facilities_and_construction,2021-2022,1384339.77,1287056.21
1_facilities_and_construction,2022-2023,1384339.77,1238713.03
