d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,646884.2952143569
1_facilities_and_construction,2018-2019,1311737.5986291126
1_facilities_and_construction,2019-2020,1331792.3702691924
1_facilities_and_construction,2020-2021,1311737.5986291126
