d_fiscal_year,total,total_constant_2019_dollars
2017-2018,477422.85,489800.10
2018-2019,821310.69,834086.78
2019-2020,285355.91,282898.06
2020-2021,1427253.70,1360005.61
2021-2022,560962.36,527282.58
