d_fiscal_year,total,total_constant_2019_dollars
2017-2018,14309046.69,14617400.16
2018-2019,7031051.68,7118289.01
2019-2020,3730447.07,3719074.95
2020-2021,1626015.79,1580540.54
2021-2022,3905307.93,2987836.64
