d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1000968.38,1026880.86
2018-2019,1112207.76,1130113.24
2019-2020,5099846.90,5017501.83
2020-2021,14759434.06,14048467.93
2021-2022,3861821.76,3592261.65
