d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,13821.26,13950.38
11_defence,2019-2020,14677.82,14553.53
11_defence,2020-2021,471431.81,449020.03
3_information_technology,2017-2018,253868.57,261615.07
3_information_technology,2018-2019,883109.44,900032.59
3_information_technology,2019-2020,885528.92,878465.08
3_information_technology,2020-2021,883109.44,841003.39
3_information_technology,2021-2022,924568.24,858527.60
3_information_technology,2022-2023,1697574.42,1522800.43
9_human_capital,2019-2020,27420.00,27121.18
