d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,110287.86,112887.57
1_facilities_and_construction,2020-2021,20627.71,19423.42
10_office_management,2017-2018,2433104.72,2493343.32
10_office_management,2018-2019,1285736.23,1310686.29
10_office_management,2019-2020,1686796.17,1688084.57
10_office_management,2020-2021,1624523.06,1543301.81
10_office_management,2021-2022,1705586.93,1606395.49
11_defence,2017-2018,315619.49,323629.92
11_defence,2018-2019,909965.41,926527.37
11_defence,2019-2020,1718550.87,1677272.60
11_defence,2020-2021,1503261.00,1419064.46
11_defence,2021-2022,2427.78,2254.06
2_professional_services,2017-2018,11873976.46,12174803.50
2_professional_services,2018-2019,12699236.53,12892294.69
2_professional_services,2019-2020,9375658.77,9349319.79
2_professional_services,2020-2021,2222204.14,2118501.04
2_professional_services,2021-2022,4147572.65,3902119.70
6_industrial_products_and_services,2020-2021,182837.40,172162.99
