d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,36696.15,37038.95
it_consulting_services,2019-2020,4476929.94,4441217.57
it_consulting_services,2020-2021,4464697.89,4251824.15
it_consulting_services,2021-2022,4464697.89,4150944.20
it_consulting_services,2022-2023,12232.05,11048.77
it_software_licensing,2018-2019,39986.97,40390.12
it_software_licensing,2019-2020,244501.85,242973.71
it_software_licensing,2020-2021,259274.88,246190.82
it_software_licensing,2021-2022,460408.40,428925.34
it_software_licensing,2022-2023,519989.22,463263.80
