owner_org,d_fiscal_year,total
aafc-aac,2019-2020,5454.488222698073
aafc-aac,2020-2021,23373.495888650967
acoa-apeca,2019-2020,50955.29400544959
acoa-apeca,2020-2021,9732.085994550409
cer-rec,2020-2021,10887.519452054794
chrc-ccdp,2018-2019,24916.5
cra-arc,2018-2019,7854.568104038329
cra-arc,2019-2020,28747.719260780283
cra-arc,2020-2021,30807.481272047593
cta-otc,2018-2019,1581.511506849315
cta-otc,2019-2020,10967.438493150685
cta-otc,2020-2021,1041.852804377565
dnd-mdn,2020-2021,47432.880000000005
elections,2018-2019,5634.39090410959
elections,2019-2020,17034.079095890414
elections,2020-2021,5745.944438356164
esdc-edsc,2019-2020,61374.56999999999
esdc-edsc,2020-2021,61374.57
ic,2020-2021,6351.528767123287
irb-cisr,2020-2021,19017.9
nserc-crsng,2019-2020,18301.93
nserc-crsng,2020-2021,18486.8
pwgsc-tpsgc,2018-2019,36696.14705454546
pwgsc-tpsgc,2019-2020,4476929.940654546
pwgsc-tpsgc,2020-2021,4534616.237444583
rcmp-grc,2019-2020,21312.93
rcmp-grc,2020-2021,13424.4
wage,2019-2020,30353.4
