owner_org,d_fiscal_year,total
cbsa-asfc,2019-2020,2429.471304347826
cbsa-asfc,2020-2021,11539.988695652173
csa-asc,2017-2018,523690.2758967905
csa-asc,2018-2019,523967.4571088367
csa-asc,2019-2020,525603.5736043036
csa-asc,2020-2021,524167.498266587
dnd-mdn,2017-2018,2308492.1451347466
dnd-mdn,2018-2019,2117403.0095569487
dnd-mdn,2019-2020,1272020.0860184233
nrc-cnrc,2017-2018,138558.2390430351
nrc-cnrc,2018-2019,138558.2390430351
nrc-cnrc,2019-2020,138937.85065685163
nrc-cnrc,2020-2021,135985.32050438598
tc,2017-2018,359145.8537513691
tc,2018-2019,359145.8537513691
tc,2019-2020,360129.81499452353
tc,2020-2021,359145.8537513691
