d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,8766961.76,9036807.72
1_facilities_and_construction,2018-2019,12381076.21,12677632.62
1_facilities_and_construction,2019-2020,12101887.37,12103922.75
1_facilities_and_construction,2020-2021,747419.07,712570.26
1_facilities_and_construction,2021-2022,747419.07,699405.65
6_industrial_products_and_services,2018-2019,61563.62,62088.65
6_industrial_products_and_services,2019-2020,804724.46,798266.47
