d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2117481.39,2171426.91
2018-2019,8351096.59,8486024.59
2019-2020,2486804.81,2463145.60
2020-2021,370515.75,349783.28
2021-2022,1646909.64,1383883.94
