owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2018-2019,1783960.59,1831586.69
dfo-mpo,2018-2019,28484.46,29244.90
dfo-mpo,2021-2022,28147.69,25670.69
dfo-mpo,2022-2023,17014.65,15368.73
dnd-mdn,2017-2018,1627245.67,1676984.80
dnd-mdn,2018-2019,5861396.62,5961150.45
dnd-mdn,2019-2020,1852810.60,1832472.78
dnd-mdn,2020-2021,370515.75,350121.88
dnd-mdn,2021-2022,1544149.22,1437462.49
dnd-mdn,2022-2023,2519934.70,2267723.15
ec,2021-2022,21832.52,20085.17
ec,2022-2023,99175.17,88122.75
nrc-cnrc,2017-2018,490235.72,505020.37
nrc-cnrc,2018-2019,667092.75,678491.10
nrc-cnrc,2019-2020,31358.04,31455.08
nrc-cnrc,2021-2022,40002.00,36161.17
nrcan-rncan,2019-2020,556954.47,555268.18
pc,2018-2019,10162.17,10433.47
pc,2019-2020,45681.70,45070.51
pc,2021-2022,12778.21,11551.30
pc,2022-2023,47522.16,42419.98
