d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,1627245.67,1666856.88
11_defence,2018-2019,5861396.62,5924559.04
11_defence,2019-2020,1852810.60,1850228.68
11_defence,2020-2021,370515.75,356210.81
11_defence,2021-2022,1544149.22,1314302.44
2_professional_services,2018-2019,1783960.59,1802886.37
5_transportation_and_logistics,2017-2018,452852.92,464064.81
5_transportation_and_logistics,2018-2019,599250.68,606950.96
5_transportation_and_logistics,2019-2020,633994.21,632712.37
5_transportation_and_logistics,2021-2022,83814.16,13933.84
6_industrial_products_and_services,2017-2018,37382.80,38024.94
6_industrial_products_and_services,2018-2019,106488.70,107818.67
6_industrial_products_and_services,2021-2022,18946.26,12948.90
