d_fiscal_year,total,total_constant_2019_dollars
2017-2018,23507337.80,24087269.13
2018-2019,24068355.90,24381982.08
2019-2020,20394998.46,20255444.78
2020-2021,10946221.00,10434176.50
2021-2022,38024.18,33422.16
