d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,12919.37,13040.06
it_consulting_services,2019-2020,11940.63,11977.58
it_consulting_services,2020-2021,294607.14,279457.90
it_consulting_services,2021-2022,659997.77,614679.46
it_consulting_services,2022-2023,582445.72,521174.87
it_software_licensing,2017-2018,4403932.33,4540062.62
it_software_licensing,2018-2019,4403932.33,4488325.51
it_software_licensing,2019-2020,4415997.90,4380771.58
it_software_licensing,2020-2021,4403932.33,4193955.85
it_software_licensing,2021-2022,1220293.90,1122127.43
it_software_licensing,2022-2023,2100977.70,1879963.66
