owner_org,d_fiscal_year,total
cra-arc,2019-2020,13268.387096774193
cra-arc,2020-2021,65831.6129032258
esdc-edsc,2020-2021,400000.7935890411
ic,2018-2019,12919.370078740158
ic,2019-2020,11940.629921259842
pwgsc-tpsgc,2017-2018,10709.325
pwgsc-tpsgc,2018-2019,546175.5750000001
ssc-spc,2017-2018,4403932.3305737
ssc-spc,2018-2019,4403932.3305737
ssc-spc,2019-2020,4415997.89860267
ssc-spc,2020-2021,4495880.27577918
