owner_org,d_fiscal_year,total,total_constant_2019_dollars
cra-arc,2019-2020,13268.39,12965.53
cra-arc,2020-2021,65831.61,62544.14
esdc-edsc,2020-2021,202659.20,191948.44
esdc-edsc,2021-2022,582445.72,541514.73
esdc-edsc,2022-2023,582445.72,521174.87
ic,2018-2019,12919.37,13040.06
ic,2019-2020,11940.63,11977.58
ic,2021-2022,104759.42,95386.98
ic,2022-2023,171192.23,154166.27
pwgsc-tpsgc,2017-2018,10709.33,11015.17
pwgsc-tpsgc,2018-2019,546175.58,559937.13
ssc-spc,2017-2018,4403932.33,4540062.62
ssc-spc,2018-2019,4403932.33,4488325.51
ssc-spc,2019-2020,4415997.90,4380771.58
ssc-spc,2020-2021,4495880.28,4281465.31
ssc-spc,2021-2022,1297845.95,1195292.16
ssc-spc,2022-2023,2100977.70,1879963.66
