d_fiscal_year,total,total_constant_2019_dollars
2017-2018,296585.91,304169.46
2018-2019,3187653.09,3247563.45
2019-2020,1419652.12,1407530.45
2020-2021,1399009.23,1336268.41
2021-2022,106840.25,97823.24
