d_most_recent_category,d_fiscal_year,total
5_transportation_and_logistics,2017-2018,49687.36
5_transportation_and_logistics,2018-2019,30332.480000000003
5_transportation_and_logistics,2019-2020,7430751.290000001
5_transportation_and_logistics,2020-2021,478124.78
