d_fiscal_year,total,total_constant_2019_dollars
2017-2018,49687.36,51144.17
2018-2019,30332.48,31142.26
2019-2020,7430751.29,7350040.62
2020-2021,478124.78,457696.66
2021-2022,254202.19,239040.79
2022-2023,139201.27,123947.12
