owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2018-2019,28686.75,28937.69
dnd-mdn,2017-2018,28260112.62,29076252.49
dnd-mdn,2018-2019,2494681.31,2532454.34
dnd-mdn,2019-2020,319856.42,318961.95
dnd-mdn,2020-2021,4277034.24,4197176.90
dnd-mdn,2021-2022,1494492.57,1081700.89
pc,2017-2018,8406853.24,8622704.90
pc,2018-2019,13404072.11,13557489.27
pc,2019-2020,6414093.75,6400458.17
pc,2020-2021,351366.40,338219.98
pc,2021-2022,2302643.80,1724978.59
pwgsc-tpsgc,2017-2018,17976026.65,18466439.20
pwgsc-tpsgc,2018-2019,4355291.66,4407688.41
pwgsc-tpsgc,2019-2020,2679582.25,2673243.91
pwgsc-tpsgc,2020-2021,5677108.47,5522326.65
pwgsc-tpsgc,2021-2022,641125.00,243399.45
