d_most_recent_category,total,percentage
1_facilities_and_construction,95841904.13,0.9673
2_professional_services,1737900.29,0.0175
5_transportation_and_logistics,1356020.54,0.0137
10_office_management,128802.30,0.0013
6_industrial_products_and_services,18400.00,2e-4
