d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1022253.20,1048620.53
2018-2019,1499808.34,1522395.70
2019-2020,2517353.39,2484154.27
2020-2021,1102402.37,1044320.73
2021-2022,1338678.92,909943.93
