normalized_vendor_name,original_vendor_name
GLOBAL TOTAL OFFICE,GLOBAL TOTAL OFFICE
GLOBAL TOTAL OFFICE,Global Total Office
GLOBAL TOTAL OFFICE,Global Total Office LP
