d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,147768.71,151408.61
10_office_management,2018-2019,119521.67,121190.58
10_office_management,2019-2020,127229.80,125745.51
10_office_management,2020-2021,57483.44,54945.72
10_office_management,2021-2022,60395.86,54906.07
2_professional_services,2017-2018,220543.59,226221.55
2_professional_services,2018-2019,258161.76,261837.75
2_professional_services,2019-2020,279632.23,274812.75
2_professional_services,2020-2021,472129.69,448215.89
2_professional_services,2021-2022,194073.58,179376.81
3_information_technology,2017-2018,160440.55,164435.66
3_information_technology,2018-2019,177652.14,180196.96
3_information_technology,2019-2020,203002.62,199633.05
3_information_technology,2020-2021,82964.70,78834.35
3_information_technology,2021-2022,166914.14,154113.11
9_human_capital,2017-2018,92937.30,95336.09
9_human_capital,2018-2019,141424.14,143520.62
9_human_capital,2019-2020,243138.89,241834.30
9_human_capital,2020-2021,217156.56,206622.50
9_human_capital,2021-2022,234862.13,215306.65
