d_fiscal_year,total,total_constant_2019_dollars
2017-2018,900433.12,927914.17
2018-2019,806125.40,820634.80
2019-2020,1043278.13,1035327.69
2020-2021,977543.38,930277.21
2021-2022,811974.52,758997.42
