owner_org,d_fiscal_year,total,total_constant_2019_dollars
csa-asc,2017-2018,244028.19,251571.37
csa-asc,2018-2019,244028.19,248704.54
csa-asc,2019-2020,244696.76,242744.82
csa-asc,2020-2021,102291.27,97391.86
csa-asc,2022-2023,131936.54,117575.78
nrc-cnrc,2017-2018,630265.17,649638.94
nrc-cnrc,2018-2019,562097.21,572631.04
nrc-cnrc,2019-2020,798581.37,792608.32
nrc-cnrc,2020-2021,875252.11,832845.43
nrc-cnrc,2021-2022,811974.52,754089.47
nrc-cnrc,2022-2023,785729.72,702728.15
nrcan-rncan,2017-2018,26139.76,26982.20
