d_fiscal_year,total,total_constant_2019_dollars
2017-2018,9710508.04,10006952.89
2018-2019,10055850.64,10241124.10
2019-2020,8889589.76,8815618.55
2020-2021,6798100.94,6458950.74
2021-2022,5279912.34,4916908.57
2022-2023,1554330.94,1391910.83
