d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,29648.23,30600.89
11_defence,2018-2019,40632.50,41240.74
11_defence,2019-2020,35116.83,35033.42
11_defence,2020-2021,1314218.17,1238493.19
11_defence,2021-2022,98826.93,92926.59
11_defence,2022-2023,4642.94,4189.38
3_information_technology,2017-2018,9680859.81,9976351.99
3_information_technology,2018-2019,10015218.15,10199883.36
3_information_technology,2019-2020,8849304.70,8775534.87
3_information_technology,2020-2021,5084242.80,4842183.49
3_information_technology,2021-2022,5175597.39,4818784.86
3_information_technology,2022-2023,1549688.00,1387721.45
6_industrial_products_and_services,2019-2020,5168.23,5050.27
6_industrial_products_and_services,2020-2021,399639.97,378274.05
6_industrial_products_and_services,2021-2022,5488.02,5197.13
