owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,69355.11,69185.29
aafc-aac,2020-2021,25340.25,24253.19
aafc-aac,2021-2022,160547.51,115864.64
csc-scc,2018-2019,533037.51,539967.02
csc-scc,2019-2020,54648.00,54482.40
csc-scc,2020-2021,31583.60,29853.18
csc-scc,2021-2022,568494.82,179307.09
dfo-mpo,2019-2020,34789.62,34761.97
dfo-mpo,2020-2021,14470.85,13678.01
dnd-mdn,2018-2019,134131.93,135305.28
dnd-mdn,2019-2020,918652.37,914515.99
dnd-mdn,2020-2021,926634.78,899317.01
dnd-mdn,2021-2022,4600260.05,2995910.49
nrc-cnrc,2021-2022,33657.53,13573.58
pc,2019-2020,69469.84,69278.58
pc,2020-2021,411166.44,399421.31
pc,2021-2022,583922.67,438321.94
pwgsc-tpsgc,2020-2021,11500.00,11186.96
pwgsc-tpsgc,2021-2022,11500.00,4532.08
