normalized_vendor_name,original_vendor_name
BUDGELL S EQUIPMENT RENTALS,BUDGELL'S EQUIPMENT & RENTALS
BUDGELL S EQUIPMENT RENTALS,BUDGELL'S EQUIPMENT & RENTAL LTD
