d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1023906.38,1055555.65
2018-2019,847930.40,862585.77
2019-2020,1099382.28,1090612.53
2020-2021,1096378.50,1044103.93
2021-2022,1096378.50,1019331.23
2022-2023,1096378.50,981044.08
