owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,17317.25,17886.61
aafc-aac,2018-2019,55850.25,56648.11
aandc-aadnc,2018-2019,13698.55,13901.94
aandc-aadnc,2019-2020,84897.75,84390.94
aandc-aadnc,2020-2021,147309.17,140280.68
aandc-aadnc,2021-2022,127581.21,118615.52
aandc-aadnc,2022-2023,40762.68,36652.60
atssc-scdata,2018-2019,27896.88,28339.95
atssc-scdata,2019-2020,25498.63,24916.62
atssc-scdata,2020-2021,50674.50,48261.52
atssc-scdata,2021-2022,55581.88,51523.69
cas-satj,2018-2019,43038.00,44032.74
cbsa-asfc,2018-2019,187949.37,190777.95
cbsa-asfc,2019-2020,42692.50,41718.04
cbsa-asfc,2020-2021,170272.25,162399.06
cbsa-asfc,2021-2022,80327.50,74512.36
ced-dec,2022-2023,25754.40,23185.18
cfia-acia,2017-2018,11176.00,11526.52
cfia-acia,2021-2022,42714.00,39654.86
cic,2019-2020,120310.06,118654.72
cic,2020-2021,102613.44,97317.80
cic,2021-2022,56023.03,52553.79
cic,2022-2023,48977.51,43984.53
cihr-irsc,2020-2021,24365.10,23026.56
cihr-irsc,2021-2022,47827.78,45008.28
cpc-cpp,2017-2018,23623.97,24298.63
cpc-cpp,2018-2019,109429.99,111561.53
cpc-cpp,2019-2020,25565.80,25644.92
cra-arc,2017-2018,13154.41,13566.98
csa-asc,2019-2020,46935.00,46280.08
csc-scc,2017-2018,262484.20,270344.99
csc-scc,2018-2019,223791.24,228274.65
csc-scc,2019-2020,225902.32,221927.48
csc-scc,2020-2021,219511.34,208621.05
csc-scc,2021-2022,281070.66,260423.02
csc-scc,2022-2023,19293.75,17407.29
csps-efpc,2019-2020,56538.96,56181.78
csps-efpc,2020-2021,45878.00,43795.63
cta-otc,2019-2020,60532.50,60541.66
dfatd-maecd,2017-2018,9157.87,9445.10
dfatd-maecd,2018-2019,14238.00,14565.38
dfo-mpo,2017-2018,35806.88,36957.62
dnd-mdn,2017-2018,190228.40,196100.85
dnd-mdn,2018-2019,31267.01,31812.91
dnd-mdn,2019-2020,181047.93,180822.15
dnd-mdn,2020-2021,41672.31,39699.63
dnd-mdn,2021-2022,138885.63,127817.66
dnd-mdn,2022-2023,339799.79,303779.19
ec,2017-2018,78109.25,80592.36
ec,2019-2020,68988.33,68147.07
ec,2020-2021,7929.69,7490.62
ec,2021-2022,32346.25,29624.03
ec,2022-2023,79263.46,70143.84
elections,2019-2020,108345.43,106859.61
elections,2020-2021,27914.32,26368.69
esdc-edsc,2017-2018,140693.99,144839.50
esdc-edsc,2018-2019,93138.53,95181.87
esdc-edsc,2019-2020,69450.85,68647.11
esdc-edsc,2020-2021,32720.63,31196.91
esdc-edsc,2021-2022,104685.99,95845.72
esdc-edsc,2022-2023,400217.02,358346.95
fcac-acfc,2017-2018,15311.28,15748.55
fcac-acfc,2018-2019,37657.47,38662.81
fin,2020-2021,19703.19,18620.76
fin,2021-2022,50272.06,47585.94
hc-sc,2017-2018,152008.81,156586.88
hc-sc,2018-2019,47684.32,48448.48
hc-sc,2019-2020,51021.18,50516.40
hc-sc,2022-2023,78648.00,69728.25
ic,2020-2021,46838.50,44605.28
ic,2021-2022,46838.50,43546.96
irb-cisr,2019-2020,4755.20,4646.66
irb-cisr,2020-2021,34032.29,32409.65
irb-cisr,2021-2022,17062.76,16091.11
isc-sac,2017-2018,13497.97,13883.45
isc-sac,2018-2019,48821.23,49835.84
isc-sac,2019-2020,38250.79,37945.67
jus,2017-2018,68280.26,70245.04
jus,2018-2019,33871.76,34440.67
jus,2019-2020,122548.50,120358.90
jus,2020-2021,86954.03,82700.85
jus,2021-2022,90187.60,85007.82
jus,2022-2023,43526.25,38518.36
nrc-cnrc,2021-2022,90266.59,83070.89
nrc-cnrc,2022-2023,103514.30,92839.15
nserc-crsng,2018-2019,52725.61,53430.52
nserc-crsng,2019-2020,18068.89,18124.81
osfi-bsif,2021-2022,61885.71,57434.03
osfi-bsif,2022-2023,24757.14,22062.93
pc,2019-2020,92324.59,91257.56
pc,2020-2021,37311.69,35420.58
pco-bcp,2018-2019,70632.59,71369.88
pco-bcp,2019-2020,138744.55,137973.04
pco-bcp,2020-2021,517395.10,494827.50
pco-bcp,2021-2022,10282.70,9737.66
phac-aspc,2019-2020,9351.88,9138.43
phac-aspc,2020-2021,71943.15,68287.21
phac-aspc,2021-2022,30877.09,28403.88
phac-aspc,2022-2023,5720.62,5167.24
ppsc-sppc,2017-2018,21040.52,21645.54
ppsc-sppc,2018-2019,5536.98,5684.80
ps-sp,2017-2018,73938.38,76066.01
ps-sp,2018-2019,16488.00,16749.87
ps-sp,2019-2020,18066.86,17654.48
ps-sp,2020-2021,88567.03,84107.85
ps-sp,2021-2022,24446.10,23150.34
pwgsc-tpsgc,2017-2018,146591.92,151320.05
pwgsc-tpsgc,2018-2019,108291.34,110176.14
pwgsc-tpsgc,2019-2020,272455.66,268928.19
pwgsc-tpsgc,2020-2021,123012.62,117333.14
rcmp-grc,2018-2019,46188.75,47348.40
rcmp-grc,2019-2020,7631.01,7533.25
rcmp-grc,2020-2021,26531.59,25368.51
rcmp-grc,2021-2022,182922.02,167476.98
rcmp-grc,2022-2023,2087581.36,1856212.56
ssc-spc,2017-2018,33561.00,34643.85
tbs-sct,2019-2020,78360.93,77121.10
tbs-sct,2020-2021,97551.61,92827.51
tbs-sct,2021-2022,67517.71,62772.94
vac-acc,2017-2018,8614.11,8860.12
vac-acc,2018-2019,74736.95,76273.36
vac-acc,2020-2021,19577.28,18447.20
vac-acc,2021-2022,33797.61,31560.73
vac-acc,2022-2023,83909.18,74908.85
