owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2019-2020,4151070.39,4125104.20
dfo-mpo,2017-2018,3151899.17,3242996.86
dfo-mpo,2018-2019,4842146.71,4923380.43
dfo-mpo,2019-2020,3967993.95,3927897.09
dfo-mpo,2020-2021,8255083.01,7890962.86
dfo-mpo,2021-2022,9432797.78,8768157.16
dnd-mdn,2017-2018,613330.69,632325.63
dnd-mdn,2018-2019,986023.65,1003696.39
dnd-mdn,2019-2020,1149968.76,1139445.41
dnd-mdn,2020-2021,886405.00,845075.89
dnd-mdn,2021-2022,678235.11,640639.31
pc,2017-2018,3232538.99,3331168.41
rcmp-grc,2018-2019,31615.50,32295.95
rcmp-grc,2019-2020,14375.00,14427.29
rcmp-grc,2020-2021,127424.00,120854.25
rcmp-grc,2021-2022,344389.18,327920.97
tc,2017-2018,763753.48,784989.94
tc,2018-2019,2859977.77,2910477.06
tc,2019-2020,1485715.94,1479357.41
tc,2020-2021,95342.43,89850.26
