d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,20150.25,19046.25
1_facilities_and_construction,2021-2022,200445.00,177098.67
11_defence,2018-2019,132210.00,133711.64
11_defence,2019-2020,43055.70,42968.70
11_defence,2020-2021,1359940.80,1315764.16
11_defence,2021-2022,2045360.57,1594621.37
3_information_technology,2017-2018,104206.30,106529.39
3_information_technology,2019-2020,239560.00,239888.46
5_transportation_and_logistics,2017-2018,83237.75,85737.33
5_transportation_and_logistics,2018-2019,429246.56,433414.26
5_transportation_and_logistics,2019-2020,1145326.05,1142997.67
5_transportation_and_logistics,2020-2021,690388.94,654442.43
5_transportation_and_logistics,2021-2022,495375.66,423260.46
6_industrial_products_and_services,2017-2018,225311.45,232477.21
6_industrial_products_and_services,2018-2019,40286.99,40676.87
6_industrial_products_and_services,2019-2020,77149.55,77060.63
6_industrial_products_and_services,2020-2021,162314.83,153555.20
6_industrial_products_and_services,2021-2022,309549.81,240342.97
9_human_capital,2017-2018,37934.14,38693.53
