d_fiscal_year,total,total_constant_2019_dollars
2017-2018,450689.64,463437.46
2018-2019,601743.55,607802.77
2019-2020,1505091.30,1502915.47
2020-2021,2232794.82,2142808.04
2021-2022,3050731.04,2435323.48
