owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,17272.50,17727.87
aafc-aac,2018-2019,10563.18,10667.11
aafc-aac,2021-2022,67122.30,29817.70
csc-scc,2017-2018,17139.60,17559.54
csc-scc,2019-2020,15750.00,15741.02
dfo-mpo,2019-2020,239560.00,233762.52
dfo-mpo,2020-2021,185187.06,174375.47
dfo-mpo,2021-2022,102778.03,51919.20
dnd-mdn,2017-2018,208171.85,214130.24
dnd-mdn,2018-2019,132210.00,133560.12
dnd-mdn,2019-2020,43055.70,42223.57
dnd-mdn,2020-2021,1509080.23,1433897.28
dnd-mdn,2021-2022,2291815.29,1872811.85
ec,2020-2021,27632.63,26019.39
ec,2021-2022,350013.37,330959.04
nrcan-rncan,2017-2018,10353.00,10597.04
nrcan-rncan,2019-2020,10336.51,10109.24
nrcan-rncan,2020-2021,20150.25,18973.84
pc,2017-2018,159818.55,163916.92
pc,2018-2019,453799.92,458618.74
pc,2019-2020,1149059.54,1139140.89
pc,2020-2021,111870.00,106282.11
pc,2021-2022,239002.05,219093.07
pwgsc-tpsgc,2018-2019,5170.45,5221.33
pwgsc-tpsgc,2019-2020,47329.55,46948.94
tc,2017-2018,37934.14,38863.56
tc,2020-2021,378874.65,356755.20
