normalized_vendor_name,original_vendor_name
BRANDT TRACTOR,Brandt Tractor Ltd
BRANDT TRACTOR,Brandt Tractor Ltd.
BRANDT TRACTOR,BRANDT TRACTOR LTD
BRANDT TRACTOR,Brant Tractor Ltd.
BRANDT TRACTOR,BRANDT TRACTOR LTD.
BRANDT TRACTOR,Brandt Tractor LTD.
BRANDT TRACTOR,Brandt Tractor
BRANDT TRACTOR,Brandt tractor
BRANDT TRACTOR,Brandt Tractors
BRANDT TRACTOR,Brandt Tractor LTD
