owner_org,d_fiscal_year,total
aafc-aac,2017-2018,16449.431894852136
aafc-aac,2018-2019,28381.13896495071
aafc-aac,2019-2020,3405.694140197152
aafc-aac,2020-2021,12413.878964950713
cbsa-asfc,2017-2018,262844.121652983
cbsa-asfc,2018-2019,205856.68194440237
cbsa-asfc,2019-2020,243348.83037535546
cbsa-asfc,2020-2021,294446.7894466101
cfia-acia,2019-2020,36978.89
cfia-acia,2020-2021,113162.55473684211
cgc-ccg,2018-2019,16620.45
cra-arc,2018-2019,71189.01419413919
cra-arc,2019-2020,64796.03642857143
cra-arc,2020-2021,39014.78315018315
csc-scc,2017-2018,429438.83455164544
csc-scc,2018-2019,278117.1421034483
csc-scc,2019-2020,386558.81350354466
csc-scc,2020-2021,476939.87694913405
dfo-mpo,2017-2018,50383.904470989764
dfo-mpo,2018-2019,48594.1566552901
dfo-mpo,2019-2020,48727.29133105802
dfo-mpo,2020-2021,48594.1566552901
dnd-mdn,2017-2018,526825.7634135103
dnd-mdn,2018-2019,746731.0495237896
dnd-mdn,2019-2020,3866585.673816755
dnd-mdn,2020-2021,490969.96102838306
ec,2017-2018,17717.129999999997
ec,2019-2020,15585.25
ec,2020-2021,49545.98
hc-sc,2017-2018,50199.09892928287
hc-sc,2018-2019,56146.68138657309
hc-sc,2019-2020,57497.20695509309
hc-sc,2020-2021,77302.15076122672
nrc-cnrc,2017-2018,44928.393674121406
nrc-cnrc,2018-2019,28107.524746931223
nrc-cnrc,2019-2020,23047.73157894737
nrc-cnrc,2020-2021,21978.62
pbc-clcc,2020-2021,10652.96
pch,2017-2018,27234.205723720414
pch,2018-2019,27922.710924600986
pch,2019-2020,27999.211502476606
pch,2020-2021,27922.710924600986
phac-aspc,2018-2019,31517.519244558254
phac-aspc,2019-2020,95762.12075544173
phac-aspc,2020-2021,38203.7
pwgsc-tpsgc,2017-2018,804016.8786357248
pwgsc-tpsgc,2018-2019,890239.7554405958
pwgsc-tpsgc,2019-2020,925234.0914706383
pwgsc-tpsgc,2020-2021,1064513.503754603
rcmp-grc,2018-2019,15454.949999999999
statcan,2018-2019,16437.75
tc,2017-2018,4806.271545157781
tc,2018-2019,4806.271545157781
tc,2019-2020,4819.439412404788
tc,2020-2021,16220.507660500543
vac-acc,2019-2020,16264.5
