owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,12133.95
aandc-aadnc,2018-2019,230748.86
aandc-aadnc,2019-2020,63950.94
aandc-aadnc,2020-2021,13776.55
atssc-scdata,2017-2018,44559.73
atssc-scdata,2019-2020,24278.05
cas-satj,2018-2019,72634.09
cas-satj,2019-2020,300504.52
cas-satj,2020-2021,173861.95
cgc-ccg,2019-2020,38802.51
chrc-ccdp,2017-2018,15958.77
chrc-ccdp,2018-2019,31802.72
csc-scc,2020-2021,12655.36
csps-efpc,2020-2021,102658.67
dfatd-maecd,2017-2018,178288.21
dfatd-maecd,2018-2019,157649.92
dfatd-maecd,2019-2020,283826.20
dfatd-maecd,2020-2021,78718.29
dfo-mpo,2017-2018,58560.17
dfo-mpo,2018-2019,66360.17
dfo-mpo,2019-2020,210410.21
dnd-mdn,2017-2018,49777.54
dnd-mdn,2018-2019,11123.83
ec,2017-2018,22042.25
elections,2019-2020,10721.42
esdc-edsc,2019-2020,12367.27
esdc-edsc,2020-2021,57139.93
ic,2017-2018,282815.96
ic,2018-2019,135807.09
ic,2019-2020,132312.15
ic,2020-2021,133160.73
isc-sac,2018-2019,141628.85
isc-sac,2020-2021,8835.53
jus,2017-2018,59483.08
jus,2018-2019,27691.55
lac-bac,2019-2020,72039.17
nrcan-rncan,2018-2019,11131.63
nserc-crsng,2018-2019,10345.15
nserc-crsng,2019-2020,24543.05
ocol-clo,2018-2019,23857.31
ocol-clo,2019-2020,61258.67
opc-cpvp,2017-2018,21125.38
opc-cpvp,2018-2019,43235.14
pbc-clcc,2018-2019,56515.37
pbc-clcc,2019-2020,24408.68
pc,2017-2018,22626.02
pc,2018-2019,30974.64
pc,2019-2020,14427.47
pc,2020-2021,18396.00
pch,2019-2020,83500.97
pco-bcp,2017-2018,14367.75
pwgsc-tpsgc,2017-2018,2155825.40
pwgsc-tpsgc,2018-2019,3343520.45
pwgsc-tpsgc,2019-2020,2099918.24
pwgsc-tpsgc,2020-2021,949076.66
rcmp-grc,2017-2018,348143.83
ssc-spc,2017-2018,54843.03
ssc-spc,2018-2019,348496.91
ssc-spc,2019-2020,310059.75
ssc-spc,2020-2021,189720.08
statcan,2017-2018,48971.94
statcan,2019-2020,276861.08
tc,2020-2021,24780.90
tsb-bst,2019-2020,24742.76
tsb-bst,2020-2021,17918.85
wd-deo,2019-2020,17091.25
