owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,46650.46,43206.21
aandc-aadnc,2017-2018,12133.95,12422.92
aandc-aadnc,2018-2019,230748.86,233358.86
aandc-aadnc,2019-2020,63950.94,62816.28
aandc-aadnc,2020-2021,13776.55,13097.46
atssc-scdata,2017-2018,44559.73,45614.86
atssc-scdata,2019-2020,24278.05,24364.37
atssc-scdata,2021-2022,21788.51,9636.09
cas-satj,2018-2019,72634.09,73348.74
cas-satj,2019-2020,300504.52,297506.51
cas-satj,2020-2021,173861.95,163836.09
cas-satj,2021-2022,384758.63,88460.90
cgc-ccg,2019-2020,38802.51,38547.39
chrc-ccdp,2017-2018,15958.77,16334.95
chrc-ccdp,2018-2019,31802.72,32115.63
chrc-ccdp,2021-2022,19481.20,18042.88
cnsc-ccsn,2021-2022,159899.52,65270.44
csc-scc,2020-2021,12655.36,11918.62
csc-scc,2021-2022,11735.95,3319.91
csps-efpc,2020-2021,102658.67,98384.89
dfatd-maecd,2017-2018,178288.21,182779.47
dfatd-maecd,2018-2019,157649.92,159485.84
dfatd-maecd,2019-2020,283826.20,280943.49
dfatd-maecd,2020-2021,78718.29,74901.03
dfatd-maecd,2021-2022,57600.13,53832.07
dfo-mpo,2017-2018,58560.17,59940.55
dfo-mpo,2018-2019,66360.17,67065.37
dfo-mpo,2019-2020,210410.21,208139.46
dnd-mdn,2017-2018,49777.54,50950.90
dnd-mdn,2018-2019,11123.83,11263.50
dnd-mdn,2021-2022,18589.41,17216.94
ec,2017-2018,22042.25,22561.83
elections,2019-2020,10721.42,10513.72
esdc-edsc,2019-2020,12367.27,12067.98
esdc-edsc,2020-2021,57139.93,54321.23
esdc-edsc,2021-2022,160380.90,94668.31
ic,2017-2018,282815.96,289507.59
ic,2018-2019,135807.09,137819.19
ic,2019-2020,132312.15,129600.28
ic,2020-2021,133160.73,125798.58
ic,2021-2022,339421.49,230592.58
isc-sac,2018-2019,141628.85,143022.34
isc-sac,2020-2021,8835.53,8319.70
isc-sac,2021-2022,107499.01,84092.67
jus,2017-2018,59483.08,60885.22
jus,2018-2019,27691.55,28007.51
jus,2021-2022,88296.44,52723.04
lac-bac,2019-2020,72039.17,71798.29
lac-bac,2021-2022,20603.52,3137.67
nrcan-rncan,2018-2019,11131.63,11241.15
nrcan-rncan,2021-2022,157341.00,28925.66
nserc-crsng,2018-2019,10345.15,10446.94
nserc-crsng,2019-2020,24543.05,24064.13
ocol-clo,2018-2019,23857.31,24092.04
ocol-clo,2019-2020,61258.67,61163.74
opc-cpvp,2017-2018,21125.38,21623.35
opc-cpvp,2018-2019,43235.14,44133.69
pbc-clcc,2018-2019,56515.37,57157.09
pbc-clcc,2019-2020,24408.68,24365.52
pc,2017-2018,22626.02,23222.52
pc,2018-2019,30974.64,31342.86
pc,2019-2020,14427.47,14201.60
pc,2020-2021,18396.00,17660.79
pch,2019-2020,83500.97,81747.45
pco-bcp,2017-2018,14367.75,14781.26
pwgsc-tpsgc,2017-2018,2155825.40,2210312.04
pwgsc-tpsgc,2018-2019,3343520.45,3394844.24
pwgsc-tpsgc,2019-2020,2099918.24,2082990.97
pwgsc-tpsgc,2020-2021,949076.66,901822.40
pwgsc-tpsgc,2021-2022,957340.22,497729.10
rcmp-grc,2017-2018,348143.83,357225.28
ssc-spc,2017-2018,54843.03,56150.80
ssc-spc,2018-2019,348496.91,351981.86
ssc-spc,2019-2020,310059.75,303356.94
ssc-spc,2020-2021,189720.08,180124.44
ssc-spc,2021-2022,146461.43,126043.50
statcan,2017-2018,48971.94,50126.31
statcan,2019-2020,276861.08,273057.54
statcan,2021-2022,72871.49,0.00
tc,2020-2021,24780.90,23469.18
tsb-bst,2019-2020,24742.76,24143.97
tsb-bst,2020-2021,17918.85,16872.71
tsb-bst,2021-2022,19890.68,0.00
wd-deo,2019-2020,17091.25,16933.21
