d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,258576.36,266051.29
1_facilities_and_construction,2018-2019,489123.35,497850.02
1_facilities_and_construction,2019-2020,891693.90,881028.48
1_facilities_and_construction,2020-2021,455010.44,433781.51
1_facilities_and_construction,2021-2022,1243.16,1184.49
10_office_management,2017-2018,1986371.24,2044058.59
10_office_management,2018-2019,2823471.95,2864526.36
10_office_management,2019-2020,2713121.43,2684675.83
10_office_management,2020-2021,1113359.38,1060724.65
10_office_management,2021-2022,2747011.70,2530954.19
3_information_technology,2018-2019,10345.15,10433.38
3_information_technology,2019-2020,24543.05,24074.97
5_transportation_and_logistics,2019-2020,29329.83,28721.94
5_transportation_and_logistics,2020-2021,102754.06,97848.74
5_transportation_and_logistics,2021-2022,11869.20,10899.35
6_industrial_products_and_services,2017-2018,1144575.41,1179233.42
6_industrial_products_and_services,2018-2019,1420583.23,1446536.18
6_industrial_products_and_services,2019-2020,444681.07,442509.14
6_industrial_products_and_services,2020-2021,109575.61,104184.19
6_industrial_products_and_services,2021-2022,30485.92,28791.84
