d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2018-2019,1474834.15
1_facilities_and_construction,2019-2020,1551118.67
1_facilities_and_construction,2020-2021,1546880.64
11_defence,2017-2018,433972.60
2_professional_services,2017-2018,1200000.00
