owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,75045.28,76524.48
cbsa-asfc,2018-2019,56490.03,57067.24
cbsa-asfc,2019-2020,48510.68,48374.08
cbsa-asfc,2020-2021,10396.00,10292.59
cbsa-asfc,2021-2022,10396.00,9304.59
csc-scc,2017-2018,131807.28,134987.65
csc-scc,2018-2019,11040.00,11146.84
csc-scc,2019-2020,148184.48,148058.49
csc-scc,2020-2021,28483.20,27764.37
dfo-mpo,2017-2018,22770.00,23554.80
dfo-mpo,2018-2019,14766.00,14908.90
dfo-mpo,2019-2020,69798.75,69790.97
dfo-mpo,2020-2021,12696.00,12374.08
ec,2018-2019,15866.55,16020.10
isc-sac,2020-2021,184000.00,181596.40
phac-aspc,2019-2020,155940.00,155868.86
rcmp-grc,2017-2018,2214452.80,2257097.08
rcmp-grc,2018-2019,203733.10,206851.82
rcmp-grc,2019-2020,1596281.13,1594469.48
rcmp-grc,2020-2021,324387.72,318659.60
rcmp-grc,2021-2022,175977.60,162275.11
