d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4384555.30,4492299.89
2018-2019,6035026.87,6109381.99
2019-2020,445777.16,441797.48
2020-2021,761716.91,723072.35
2021-2022,218033.54,206164.05
